id,user_id,start_time,start_position,x,y,z,date,time
5639,0,20:09:28.07,JDDoor13,-1.3479356,-5.2720323,9.176975,2017-04-26,20:09:28.434
5640,0,20:09:28.07,JDDoor13,-1.388637,-5.2504845,8.963891,2017-04-26,20:09:28.549
5641,0,20:09:28.07,JDDoor13,-1.3024458,-5.2409077,8.810662,2017-04-26,20:09:28.554
5645,0,20:09:28.07,JDDoor13,-1.3192052,-5.1547165,8.7292595,2017-04-26,20:09:28.618
5642,0,20:09:28.07,JDDoor13,-1.6041151,-5.3582234,8.944737,2017-04-26,20:09:28.726
5644,0,20:09:28.07,JDDoor13,-1.6879122,-5.233725,8.983045,2017-04-26,20:09:28.759
5643,0,20:09:28.07,JDDoor13,-1.6927006,-5.3821654,8.872911,2017-04-26,20:09:28.801
5647,0,20:09:28.07,JDDoor13,-1.6065093,-5.0900726,8.7292595,2017-04-26,20:09:28.871
5646,0,20:09:28.07,JDDoor13,-1.6112977,-5.142745,8.710106,2017-04-26,20:09:28.914
5649,0,20:09:28.07,JDDoor13,-1.4748282,-5.255273,8.607155,2017-04-26,20:09:28.974
5656,0,20:09:28.07,JDDoor13,-0.830788,-4.8338933,9.435549,2017-04-26,20:09:29.026
5665,0,20:09:28.07,JDDoor13,-0.5793968,-3.9576154,9.588778,2017-04-26,20:09:29.079
5657,0,20:09:28.07,JDDoor13,-1.2737153,-6.033388,9.217676,2017-04-26,20:09:29.148
5662,0,20:09:28.07,JDDoor13,-2.2984335,-5.66947,9.624691,2017-04-26,20:09:29.209
5666,0,20:09:28.07,JDDoor13,-2.1068976,-4.378995,11.774684,2017-04-26,20:09:29.252
5653,0,20:09:28.07,JDDoor13,-1.9512744,-0.80684596,12.49055,2017-04-26,20:09:29.323
5655,0,20:09:28.07,JDDoor13,-3.083732,-1.4532804,10.263943,2017-04-26,20:09:29.364
5654,0,20:09:28.07,JDDoor13,-5.231331,-6.540959,10.113108,2017-04-26,20:09:29.426
5670,0,20:09:28.07,JDDoor13,-5.74369,-5.281609,8.781932,2017-04-26,20:09:29.475
5663,0,20:09:28.07,JDDoor13,-4.3957543,-2.0398598,6.4643445,2017-04-26,20:09:29.542
5667,0,20:09:28.07,JDDoor13,-0.62249243,-4.984728,9.466674,2017-04-26,20:09:29.6
5677,0,20:09:28.07,JDDoor13,2.741361,-3.5075054,6.5218053,2017-04-26,20:09:29.654
5678,0,20:09:28.07,JDDoor13,3.2513258,-2.4468741,9.516952,2017-04-26,20:09:29.717
5683,0,20:09:28.07,JDDoor13,4.1395745,-2.372654,10.500969,2017-04-26,20:09:29.774
5679,0,20:09:28.07,JDDoor13,2.7820623,-0.34715924,9.100361,2017-04-26,20:09:29.826
5688,0,20:09:28.07,JDDoor13,7.017405,-4.2066126,14.008474,2017-04-26,20:09:29.887
5689,0,20:09:28.07,JDDoor13,4.8937483,4.709395,9.548077,2017-04-26,20:09:29.953
5669,0,20:09:28.07,JDDoor13,4.213795,-5.6910176,15.363592,2017-04-26,20:09:30.013
5676,0,20:09:28.07,JDDoor13,-0.25617957,-4.5777135,10.309433,2017-04-26,20:09:30.067
5691,0,20:09:28.07,JDDoor13,-2.171541,1.2258313,10.582372,2017-04-26,20:09:30.115
5690,0,20:09:28.07,JDDoor13,0.49799395,-0.9696517,9.947908,2017-04-26,20:09:30.171
5681,0,20:09:28.07,JDDoor13,1.2114661,-1.6424223,8.820239,2017-04-26,20:09:30.229
5685,0,20:09:28.07,JDDoor13,1.8459295,-1.970428,9.368511,2017-04-26,20:09:30.282
5687,0,20:09:28.07,JDDoor13,0.8810662,-0.47644615,10.129868,2017-04-26,20:09:30.345
