id,user_id,start_time,start_position,x,y,z,date,time
6778,0,20:26:55.156,JDDoor14,-2.7150247,-8.3629465,5.044583,2017-04-26,20:26:55.552
6781,0,20:26:55.156,JDDoor14,-2.6910827,-8.3821,5.1140146,2017-04-26,20:26:55.625
6777,0,20:26:55.156,JDDoor14,-2.8179753,-8.207323,4.9057193,2017-04-26,20:26:55.667
6780,0,20:26:55.156,JDDoor14,-2.8107927,-8.305486,5.0781016,2017-04-26,20:26:55.723
6782,0,20:26:55.156,JDDoor14,-2.7509377,-8.236053,5.6000376,2017-04-26,20:26:55.794
6779,0,20:26:55.156,JDDoor14,-2.8491,-7.893683,5.1642933,2017-04-26,20:26:55.839
6784,0,20:26:55.156,JDDoor14,-2.707842,-8.652645,6.0740895,2017-04-26,20:26:55.896
6789,0,20:26:55.156,JDDoor14,-2.6647465,-7.728483,7.395689,2017-04-26,20:26:55.949
6785,0,20:26:55.156,JDDoor14,-3.040636,-6.8545995,7.9391727,2017-04-26,20:26:56.143
6787,0,20:26:55.156,JDDoor14,-3.490746,-5.5377884,7.639898,2017-04-26,20:26:56.178
6788,0,20:26:55.156,JDDoor14,-4.3047748,-5.3366756,9.100361,2017-04-26,20:26:56.237
6795,0,20:26:55.156,JDDoor14,-6.4260373,-3.7612908,6.7444663,2017-04-26,20:26:56.293
6796,0,20:26:55.156,JDDoor14,-6.6774287,-4.7979803,7.955932,2017-04-26,20:26:56.309
6791,0,20:26:55.156,JDDoor14,-6.3446345,-6.093243,8.492233,2017-04-26,20:26:56.353
6797,0,20:26:55.156,JDDoor14,-5.451597,-5.9902925,7.3071036,2017-04-26,20:26:56.39
6800,0,20:26:55.156,JDDoor14,-3.9384618,-5.3941364,8.204929,2017-04-26,20:26:56.463
6798,0,20:26:55.156,JDDoor14,-1.0462662,-3.8618474,9.466674,2017-04-26,20:26:56.544
6804,0,20:26:55.156,JDDoor14,0.770933,-1.9967642,9.097966,2017-04-26,20:26:56.599
6806,0,20:26:55.156,JDDoor14,2.7988217,-1.316811,9.030929,2017-04-26,20:26:56.653
6813,0,20:26:55.156,JDDoor14,3.0933087,0.04070143,8.901642,2017-04-26,20:26:56.685
6814,0,20:26:55.156,JDDoor14,3.0933087,0.80684596,8.0445175,2017-04-26,20:26:56.729
6811,0,20:26:55.156,JDDoor14,3.9815574,0.7445967,7.8649526,2017-04-26,20:26:56.783
6815,0,20:26:55.156,JDDoor14,3.739743,1.8100165,11.403583,2017-04-26,20:26:56.836
6802,0,20:26:55.156,JDDoor14,4.220978,-2.693477,14.867992,2017-04-26,20:26:56.9
6805,0,20:26:55.156,JDDoor14,2.1164744,-2.5306711,12.140997,2017-04-26,20:26:56.951
6812,0,20:26:55.156,JDDoor14,1.7980455,-1.6807296,9.883265,2017-04-26,20:26:57
6783,0,20:26:55.156,JDDoor14,1.6567876,-3.6703112,9.160215,2017-04-26,20:26:57.073
6810,0,20:26:55.156,JDDoor14,3.2130187,-3.2824504,11.212047,2017-04-26,20:26:57.131
6786,0,20:26:55.156,JDDoor14,2.9041667,-0.7302315,9.9550905,2017-04-26,20:26:57.176
6790,0,20:26:55.156,JDDoor14,1.8076223,-2.846706,8.238448,2017-04-26,20:26:57.24
6792,0,20:26:55.156,JDDoor14,3.028665,-3.2465374,9.050082,2017-04-26,20:26:57.305
6793,0,20:26:55.156,JDDoor14,2.3463178,-3.4620156,9.349358,2017-04-26,20:26:57.346
6794,0,20:26:55.156,JDDoor14,3.1747115,-2.5450363,9.500193,2017-04-26,20:26:57.397
6799,0,20:26:55.156,JDDoor14,2.6144683,-1.6400281,9.945514,2017-04-26,20:26:57.471
6801,0,20:26:55.156,JDDoor14,2.5761611,-2.645593,9.636662,2017-04-26,20:26:57.51
6803,0,20:26:55.156,JDDoor14,2.0350714,-2.1092918,10.141838,2017-04-26,20:26:57.585
6807,0,20:26:55.156,JDDoor14,0.8714894,-2.4516625,10.680533,2017-04-26,20:26:57.641
6808,0,20:26:55.156,JDDoor14,-0.60333884,-2.5187001,10.448297,2017-04-26,20:26:57.687
6809,0,20:26:55.156,JDDoor14,-0.93613285,-2.7605145,10.510546,2017-04-26,20:26:57.749
6816,0,20:26:55.156,JDDoor14,-2.1739352,-1.8459295,11.022904,2017-04-26,20:26:57.818
6817,0,20:26:55.156,JDDoor14,-2.4253263,-1.2401965,10.692505,2017-04-26,20:26:57.936
6818,0,20:26:55.156,JDDoor14,-3.9911342,-1.661576,10.769119,2017-04-26,20:26:57.948
6819,0,20:26:55.156,JDDoor14,-3.0334535,-0.91697925,8.736442,2017-04-26,20:26:57.988
6820,0,20:26:55.156,JDDoor14,-2.8107927,-3.8163576,10.548853,2017-04-26,20:26:58.031
6821,0,20:26:55.156,JDDoor14,-1.0702082,-2.0350714,9.526528,2017-04-26,20:26:58.091
6822,0,20:26:55.156,JDDoor14,-2.0207062,-6.133945,10.632649,2017-04-26,20:26:58.152
6823,0,20:26:55.156,JDDoor14,-0.5722142,-4.357447,8.870518,2017-04-26,20:26:58.207
6824,0,20:26:55.156,JDDoor14,6.3805475,3.7684734,5.044583,2017-04-26,20:26:58.271
6825,0,20:26:55.156,JDDoor14,8.020576,-5.12838,-0.4285621,2017-04-26,20:26:58.343
6826,0,20:26:55.156,JDDoor14,10.960655,-9.785102,0.02873042,2017-04-26,20:26:58.393
6827,0,20:26:55.156,JDDoor14,9.583989,-9.227253,1.163582,2017-04-26,20:26:58.46
6828,0,20:26:55.156,JDDoor14,9.409213,-11.192893,1.8770541,2017-04-26,20:26:58.531
6829,0,20:26:55.156,JDDoor14,9.030929,-10.079589,2.1811178,2017-04-26,20:26:58.575
6830,0,20:26:55.156,JDDoor14,9.459491,-10.240001,6.7684083,2017-04-26,20:26:58.62
6831,0,20:26:55.156,JDDoor14,10.692505,-10.896012,7.6829934,2017-04-26,20:26:58.683
6832,0,20:26:55.156,JDDoor14,11.013328,-8.789114,7.2807674,2017-04-26,20:26:58.748
6833,0,20:26:55.156,JDDoor14,11.750742,-5.78918,5.511452,2017-04-26,20:26:58.819
6834,0,20:26:55.156,JDDoor14,14.767436,-2.2625206,1.6448165,2017-04-26,20:26:58.878
6835,0,20:26:55.156,JDDoor14,16.445772,-1.6232687,0.35913026,2017-04-26,20:26:58.962
