id,user_id,start_time,start_position,x,y,z,date,time
760,0,17:21:41.312,JDDoor11,-3.6272156,-9.67018,0.45250413,2017-04-26,17:21:41.647
763,0,17:21:41.312,JDDoor11,-3.5218706,-8.288726,0.5674258,2017-04-26,17:21:41.695
765,0,17:21:41.312,JDDoor11,-4.050989,-9.931149,0.3854665,2017-04-26,17:21:41.756
767,0,17:21:41.312,JDDoor11,-4.144363,-8.796297,0.24181437,2017-04-26,17:21:41.809
766,0,17:21:41.312,JDDoor11,-3.7301662,-9.150639,0.6392518,2017-04-26,17:21:41.871
759,0,17:21:41.312,JDDoor11,-3.6176388,-8.674192,2.3463178,2017-04-26,17:21:41.94
762,0,17:21:41.312,JDDoor11,-7.386112,-13.22557,6.6965823,2017-04-26,17:21:42.003
761,0,17:21:41.312,JDDoor11,-11.437101,-5.896919,0.50757074,2017-04-26,17:21:42.056
758,0,17:21:41.312,JDDoor11,-8.578424,-9.124303,3.6367924,2017-04-26,17:21:42.121
778,0,17:21:41.312,JDDoor11,-3.6128504,-9.100361,2.2361844,2017-04-26,17:21:42.184
768,0,17:21:41.312,JDDoor11,1.091756,-7.4148426,5.8346696,2017-04-26,17:21:42.251
770,0,17:21:41.312,JDDoor11,-0.47644615,-2.873042,6.933608,2017-04-26,17:21:42.301
779,0,17:21:41.312,JDDoor11,2.566584,-1.1779473,8.798691,2017-04-26,17:21:42.372
776,0,17:21:41.312,JDDoor11,9.76116,-5.4659624,16.457743,2017-04-26,17:21:42.42
772,0,17:21:41.312,JDDoor11,2.3774424,-1.2593501,5.619191,2017-04-26,17:21:42.485
771,0,17:21:41.312,JDDoor11,-3.1364043,6.7971387,12.631808,2017-04-26,17:21:42.547
775,0,17:21:41.312,JDDoor11,1.055843,-3.4476504,8.169016,2017-04-26,17:21:42.611
783,0,17:21:41.312,JDDoor11,0.8690952,-3.0765493,10.9582615,2017-04-26,17:21:42.677
782,0,17:21:41.312,JDDoor11,0.93373865,-2.4947581,9.840169,2017-04-26,17:21:42.755
785,0,17:21:41.312,JDDoor11,0.35673606,-2.6408045,10.374076,2017-04-26,17:21:42.793
793,0,17:21:41.312,JDDoor11,-1.1683705,-1.2617443,10.359711,2017-04-26,17:21:42.844
802,0,17:21:41.312,JDDoor11,-2.0566192,-1.0965444,11.283873,2017-04-26,17:21:42.892
789,0,17:21:41.312,JDDoor11,-1.7812861,-2.2529438,10.172963,2017-04-26,17:21:42.975
792,0,17:21:41.312,JDDoor11,-2.8898015,-1.436521,9.653421,2017-04-26,17:21:43.068
797,0,17:21:41.312,JDDoor11,-0.6368576,-1.1180922,9.548077,2017-04-26,17:21:43.117
787,0,17:21:41.312,JDDoor11,-1.8938135,-1.9129672,10.218452,2017-04-26,17:21:43.15
799,0,17:21:41.312,JDDoor11,-3.6822822,-0.48123455,8.236053,2017-04-26,17:21:43.209
791,0,17:21:41.312,JDDoor11,-6.0884547,0.46447513,8.930372,2017-04-26,17:21:43.249
786,0,17:21:41.312,JDDoor11,-4.620809,-0.61291564,9.950302,2017-04-26,17:21:43.297
798,0,17:21:41.312,JDDoor11,-4.1395745,-2.5306711,10.642226,2017-04-26,17:21:43.345
764,0,17:21:41.312,JDDoor11,-0.5291186,-2.3415294,8.224083,2017-04-26,17:21:43.444
803,0,17:21:41.312,JDDoor11,2.2529438,-3.241749,8.75799,2017-04-26,17:21:43.484
769,0,17:21:41.312,JDDoor11,2.597709,-11.061212,0.2896984,2017-04-26,17:21:43.537
773,0,17:21:41.312,JDDoor11,-0.260968,-9.260772,-3.9312792,2017-04-26,17:21:43.585
774,0,17:21:41.312,JDDoor11,-2.1547816,-11.954249,-1.7980455,2017-04-26,17:21:43.649
777,0,17:21:41.312,JDDoor11,-4.7524905,-7.656657,-0.4357447,2017-04-26,17:21:43.699
780,0,17:21:41.312,JDDoor11,-5.8586116,-7.120356,0.4429273,2017-04-26,17:21:43.765
781,0,17:21:41.312,JDDoor11,-2.6671407,-17.233463,1.4508862,2017-04-26,17:21:43.815
784,0,17:21:41.312,JDDoor11,1.5825673,-17.896658,-1.4867992,2017-04-26,17:21:43.878
788,0,17:21:41.312,JDDoor11,2.8658595,-13.706804,-2.5785553,2017-04-26,17:21:43.932
790,0,17:21:41.312,JDDoor11,-3.3662477,-4.220978,6.6893997,2017-04-26,17:21:43.999
794,0,17:21:41.312,JDDoor11,12.047623,-10.572795,-3.3806129,2017-04-26,17:21:44.08
795,0,17:21:41.312,JDDoor11,17.774553,-5.7029886,-6.742072,2017-04-26,17:21:44.121
796,0,17:21:41.312,JDDoor11,14.525621,3.0597897,-3.4524388,2017-04-26,17:21:44.171
800,0,17:21:41.312,JDDoor11,9.9790325,4.3119574,-0.093373865,2017-04-26,17:21:44.221
801,0,17:21:41.312,JDDoor11,8.403648,0.35434186,0.2705448,2017-04-26,17:21:44.272
804,0,17:21:41.312,JDDoor11,11.125855,-1.6783354,-1.7405846,2017-04-26,17:21:44.347
805,0,17:21:41.312,JDDoor11,9.7324295,-4.6136265,-0.4213795,2017-04-26,17:21:44.412
806,0,17:21:41.312,JDDoor11,8.995016,-3.881001,-0.08379706,2017-04-26,17:21:44.567
807,0,17:21:41.312,JDDoor11,6.799533,-5.1810527,1.7046716,2017-04-26,17:21:44.666
808,0,17:21:41.312,JDDoor11,3.976769,-6.1243677,1.8004397,2017-04-26,17:21:44.703
809,0,17:21:41.312,JDDoor11,4.146757,-4.3239284,2.731784,2017-04-26,17:21:44.74
810,0,17:21:41.312,JDDoor11,5.659893,-2.6120741,2.480393,2017-04-26,17:21:44.775
811,0,17:21:41.312,JDDoor11,8.860941,0.37588966,1.8602947,2017-04-26,17:21:44.84
812,0,17:21:41.312,JDDoor11,12.761095,2.9640217,1.4915876,2017-04-26,17:21:44.869
813,0,17:21:41.312,JDDoor11,11.465832,2.980781,3.083732,2017-04-26,17:21:44.933
814,0,17:21:41.312,JDDoor11,15.59583,2.2888567,2.8921957,2017-04-26,17:21:44.97
815,0,17:21:41.312,JDDoor11,14.250289,4.673482,1.721431,2017-04-26,17:21:45.019
816,0,17:21:41.312,JDDoor11,12.98615,3.667917,3.110068,2017-04-26,17:21:45.07
817,0,17:21:41.312,JDDoor11,13.065159,1.7549498,2.8203697,2017-04-26,17:21:45.133
818,0,17:21:41.312,JDDoor11,13.273455,0.7685388,3.1531637,2017-04-26,17:21:45.183
819,0,17:21:41.312,JDDoor11,11.944673,-0.49799395,4.3478703,2017-04-26,17:21:45.241
820,0,17:21:41.312,JDDoor11,6.691794,0.28491,1.7956513,2017-04-26,17:21:45.301
821,0,17:21:41.312,JDDoor11,4.6255975,-0.81642276,0.7182605,2017-04-26,17:21:45.352
822,0,17:21:41.312,JDDoor11,7.7332716,4.8985367,-3.940856,2017-04-26,17:21:45.418
823,0,17:21:41.312,JDDoor11,8.523358,1.283292,5.1930237,2017-04-26,17:21:45.513
824,0,17:21:41.312,JDDoor11,16.2686,4.2042184,-1.6998832,2017-04-26,17:21:45.597
825,0,17:21:41.312,JDDoor11,16.881516,0.8475474,3.3686419,2017-04-26,17:21:45.626
826,0,17:21:41.312,JDDoor11,17.78413,2.5570073,3.620033,2017-04-26,17:21:45.687
