id,user_id,start_time,start_position,x,y,z,date,time
6610,0,20:19:48.645,JDDoor13,-1.8363527,-8.540117,4.618415,2017-04-26,20:19:49.004
6609,0,20:19:48.645,JDDoor13,-2.0254946,-8.734048,4.378995,2017-04-26,20:19:49.169
6612,0,20:19:48.645,JDDoor13,-2.1547816,-9.428367,4.039018,2017-04-26,20:19:49.284
6613,0,20:19:48.645,JDDoor13,-2.183512,-9.14585,3.8642416,2017-04-26,20:19:49.31
6614,0,20:19:48.645,JDDoor13,-2.0231004,-9.143456,3.845088,2017-04-26,20:19:49.361
6611,0,20:19:48.645,JDDoor13,-1.7812861,-8.870518,4.2066126,2017-04-26,20:19:49.366
6615,0,20:19:48.645,JDDoor13,-1.8890251,-8.992621,3.952827,2017-04-26,20:19:49.373
6617,0,20:19:48.645,JDDoor13,-2.0494366,-8.887277,3.940856,2017-04-26,20:19:49.432
6618,0,20:19:48.645,JDDoor13,-2.1619642,-8.935161,4.0318356,2017-04-26,20:19:49.453
6619,0,20:19:48.645,JDDoor13,-2.1978772,-9.222465,4.132392,2017-04-26,20:19:49.518
6616,0,20:19:48.645,JDDoor13,-2.0087352,-8.525752,4.2760444,2017-04-26,20:19:49.532
6620,0,20:19:48.645,JDDoor13,-2.1428106,-9.109938,4.9176903,2017-04-26,20:19:49.575
6621,0,20:19:48.645,JDDoor13,-2.6024973,-9.203311,5.185841,2017-04-26,20:19:49.615
6622,0,20:19:48.645,JDDoor13,-2.5809495,-8.815451,5.0517654,2017-04-26,20:19:49.68
6623,0,20:19:48.645,JDDoor13,-2.1068976,-9.193734,6.0716953,2017-04-26,20:19:49.736
6624,0,20:19:48.645,JDDoor13,-1.8124107,-6.8043213,7.216124,2017-04-26,20:19:49.804
6625,0,20:19:48.645,JDDoor13,-1.4891934,-5.0421886,7.5968018,2017-04-26,20:19:49.847
6626,0,20:19:48.645,JDDoor13,-2.27928,-4.7524905,9.861717,2017-04-26,20:19:49.925
6627,0,20:19:48.645,JDDoor13,-2.870648,-2.885013,9.399636,2017-04-26,20:19:49.976
6628,0,20:19:48.645,JDDoor13,-4.1060557,-0.9696517,9.89763,2017-04-26,20:19:50.02
6629,0,20:19:48.645,JDDoor13,-2.873042,-0.9983821,10.400413,2017-04-26,20:19:50.073
6630,0,20:19:48.645,JDDoor13,-0.50278234,-0.5746084,12.018892,2017-04-26,20:19:50.124
6631,0,20:19:48.645,JDDoor13,1.2617443,1.5442601,10.13705,2017-04-26,20:19:50.194
6632,0,20:19:48.645,JDDoor13,2.8754363,0.78529817,10.898406,2017-04-26,20:19:50.237
6633,0,20:19:48.645,JDDoor13,1.2042835,-1.4748282,8.5473,2017-04-26,20:19:50.36
6634,0,20:19:48.645,JDDoor13,-1.2090719,-4.1299977,10.261548,2017-04-26,20:19:50.391
6635,0,20:19:48.645,JDDoor13,0.5434838,-3.2225955,9.552865,2017-04-26,20:19:50.439
6636,0,20:19:48.645,JDDoor13,2.3654714,0.6679823,8.161834,2017-04-26,20:19:50.476
6637,0,20:19:48.645,JDDoor13,2.1643584,0.10295067,8.4108305,2017-04-26,20:19:50.553
6638,0,20:19:48.645,JDDoor13,3.277662,0.16280572,9.988609,2017-04-26,20:19:50.67
6639,0,20:19:48.645,JDDoor13,4.498705,-2.8658595,17.451336,2017-04-26,20:19:50.762
6641,0,20:19:48.645,JDDoor13,2.2744915,-1.3215994,11.69807,2017-04-26,20:19:50.822
6640,0,20:19:48.645,JDDoor13,-0.59136784,-5.7149596,10.019734,2017-04-26,20:19:50.857
6642,0,20:19:48.645,JDDoor13,0.7326257,-2.846706,9.346964,2017-04-26,20:19:50.899
6643,0,20:19:48.645,JDDoor13,1.2042835,-3.3039982,9.40203,2017-04-26,20:19:50.938
6644,0,20:19:48.645,JDDoor13,2.1404164,-2.195483,9.14585,2017-04-26,20:19:50.996
6645,0,20:19:48.645,JDDoor13,2.1667526,-2.528277,10.081984,2017-04-26,20:19:51.048
6646,0,20:19:48.645,JDDoor13,2.1787236,-2.5737667,9.799467,2017-04-26,20:19:51.121
6647,0,20:19:48.645,JDDoor13,1.8794483,-2.4061728,10.06283,2017-04-26,20:19:51.196
