id,user_id,start_time,start_position,x,y,z,date,time
3880,0,18:40:28.26,JDDoor12,-4.9464207,-8.825027,2.870648,2017-04-26,18:40:27.689
3883,0,18:40:28.26,JDDoor12,-5.6886234,-9.241618,3.5745432,2017-04-26,18:40:27.758
3878,0,18:40:28.26,JDDoor12,-4.9105077,-9.011775,3.502717,2017-04-26,18:40:27.814
3879,0,18:40:28.26,JDDoor12,-4.1659107,-10.043676,3.58412,2017-04-26,18:40:27.894
3876,0,18:40:28.26,JDDoor12,-3.5314474,-9.818622,3.7541082,2017-04-26,18:40:27.967
3877,0,18:40:28.26,JDDoor12,-3.8833952,-7.716512,3.632004,2017-04-26,18:40:28.068
3882,0,18:40:28.26,JDDoor12,-5.3342814,-9.974244,5.5138464,2017-04-26,18:40:28.117
3881,0,18:40:28.26,JDDoor12,-6.303933,-8.1881695,5.257667,2017-04-26,18:40:28.18
3889,0,18:40:28.26,JDDoor12,-9.143456,-5.3247046,6.543353,2017-04-26,18:40:28.193
3886,0,18:40:28.26,JDDoor12,-7.529764,-4.220978,5.4779334,2017-04-26,18:40:28.245
3884,0,18:40:28.26,JDDoor12,-3.3039982,-3.8833952,5.1810527,2017-04-26,18:40:28.29
3901,0,18:40:28.26,JDDoor12,1.3814543,-3.1244333,6.136339,2017-04-26,18:40:28.349
3900,0,18:40:28.26,JDDoor12,6.241684,0.2705448,7.8050976,2017-04-26,18:40:28.418
3887,0,18:40:28.26,JDDoor12,5.7867856,-2.3104045,8.465898,2017-04-26,18:40:28.471
3904,0,18:40:28.26,JDDoor12,4.7740383,-3.454833,8.075643,2017-04-26,18:40:28.51
3895,0,18:40:28.26,JDDoor12,5.9400144,0.019153614,15.842433,2017-04-26,18:40:28.582
3888,0,18:40:28.26,JDDoor12,0.9864111,3.0214825,12.756307,2017-04-26,18:40:28.641
3896,0,18:40:28.26,JDDoor12,1.5179238,-3.9935284,8.892065,2017-04-26,18:40:28.674
3894,0,18:40:28.26,JDDoor12,1.4676456,-1.8339585,9.900024,2017-04-26,18:40:28.732
3893,0,18:40:28.26,JDDoor12,2.834735,-0.36870706,10.644621,2017-04-26,18:40:28.806
3903,0,18:40:28.26,JDDoor12,3.1411927,-1.2234371,9.82341,2017-04-26,18:40:28.865
3907,0,18:40:28.26,JDDoor12,3.7229836,-1.0055647,9.92636,2017-04-26,18:40:28.922
3906,0,18:40:28.26,JDDoor12,4.0892963,-0.533907,9.871294,2017-04-26,18:40:28.967
3911,0,18:40:28.26,JDDoor12,3.952827,-1.2018893,9.718064,2017-04-26,18:40:29.044
3930,0,18:40:28.26,JDDoor12,3.2800562,-1.1228806,9.880871,2017-04-26,18:40:29.103
3924,0,18:40:28.26,JDDoor12,1.9057846,-1.1492168,10.783484,2017-04-26,18:40:29.148
3923,0,18:40:28.26,JDDoor12,-0.079008654,-2.243367,10.390836,2017-04-26,18:40:29.199
3917,0,18:40:28.26,JDDoor12,-1.2090719,-3.1627405,9.940725,2017-04-26,18:40:29.252
3918,0,18:40:28.26,JDDoor12,-2.5067291,-0.5291186,10.247183,2017-04-26,18:40:29.322
3908,0,18:40:28.26,JDDoor12,-5.1020436,0.011971008,9.469068,2017-04-26,18:40:29.359
3916,0,18:40:28.26,JDDoor12,-4.000711,-4.0916905,8.049306,2017-04-26,18:40:29.42
3909,0,18:40:28.26,JDDoor12,-5.66947,-3.2944214,7.1251445,2017-04-26,18:40:29.474
3925,0,18:40:28.26,JDDoor12,-5.449203,-1.292869,7.8888946,2017-04-26,18:40:29.551
3915,0,18:40:28.26,JDDoor12,-5.7724204,-6.43322,9.449914,2017-04-26,18:40:29.608
