id,user_id,start_time,start_position,x,y,z,date,time
2342,0,18:19:49.198,JDDoor11,-2.552219,-9.275137,1.9057846,2017-04-26,18:19:49.484
2339,0,18:19:49.198,JDDoor11,-2.396596,-9.308656,2.111686,2017-04-26,18:19:49.545
2346,0,18:19:49.198,JDDoor11,-2.5258827,-9.715671,2.3630772,2017-04-26,18:19:49.598
2340,0,18:19:49.198,JDDoor11,-2.896984,-10.125079,3.3159695,2017-04-26,18:19:49.65
2344,0,18:19:49.198,JDDoor11,-4.039018,-10.58716,4.4316673,2017-04-26,18:19:49.704
2345,0,18:19:49.198,JDDoor11,-4.426879,-10.378864,4.8147397,2017-04-26,18:19:49.76
2341,0,18:19:49.198,JDDoor11,-5.403713,-8.209718,4.805163,2017-04-26,18:19:49.817
2350,0,18:19:49.198,JDDoor11,-6.2512608,-4.745308,5.5880666,2017-04-26,18:19:49.876
2351,0,18:19:49.198,JDDoor11,-5.4779334,-7.632715,6.7348895,2017-04-26,18:19:49.927
2348,0,18:19:49.198,JDDoor11,-3.6343982,-4.4580035,6.7971387,2017-04-26,18:19:49.985
2343,0,18:19:49.198,JDDoor11,-0.7398083,-1.0941502,4.489128,2017-04-26,18:19:50.041
2347,0,18:19:49.198,JDDoor11,2.4109612,-5.1762643,10.072407,2017-04-26,18:19:50.097
2352,0,18:19:49.198,JDDoor11,-1.9081788,3.4883518,-0.29448682,2017-04-26,18:19:50.155
2349,0,18:19:49.198,JDDoor11,-3.787627,-7.4124484,11.547235,2017-04-26,18:19:50.208
2358,0,18:19:49.198,JDDoor11,0.30645782,-5.403713,5.353435,2017-04-26,18:19:50.263
2367,0,18:19:49.198,JDDoor11,0.8882488,-4.6351743,8.327033,2017-04-26,18:19:50.322
2366,0,18:19:49.198,JDDoor11,1.6759412,-4.675876,8.607155,2017-04-26,18:19:50.407
2359,0,18:19:49.198,JDDoor11,1.2401965,-4.8362875,10.022128,2017-04-26,18:19:50.52
2365,0,18:19:49.198,JDDoor11,1.9847932,-4.501099,8.738836,2017-04-26,18:19:50.561
2357,0,18:19:49.198,JDDoor11,2.2361844,-2.5258827,8.918402,2017-04-26,18:19:50.587
2355,0,18:19:49.198,JDDoor11,3.0933087,-3.3446999,9.066842,2017-04-26,18:19:50.625
2363,0,18:19:49.198,JDDoor11,2.432509,-2.705448,8.690952,2017-04-26,18:19:50.67
2364,0,18:19:49.198,JDDoor11,2.2026656,-4.3981485,9.710882,2017-04-26,18:19:50.721
2369,0,18:19:49.198,JDDoor11,2.1164744,-3.8498764,9.7084875,2017-04-26,18:19:50.783
2353,0,18:19:49.198,JDDoor11,0.7350199,-2.3415294,10.699687,2017-04-26,18:19:50.838
2354,0,18:19:49.198,JDDoor11,-0.23942018,-1.9249382,10.759542,2017-04-26,18:19:50.899
2356,0,18:19:49.198,JDDoor11,-0.46926352,-1.7286136,10.139444,2017-04-26,18:19:50.952
2360,0,18:19:49.198,JDDoor11,-1.2593501,-1.5179238,10.745177,2017-04-26,18:19:51.011
2361,0,18:19:49.198,JDDoor11,-1.7286136,-0.94331545,10.019734,2017-04-26,18:19:51.065
2362,0,18:19:49.198,JDDoor11,-4.0533834,-2.183512,10.280702,2017-04-26,18:19:51.115
2368,0,18:19:49.198,JDDoor11,-1.8387469,-2.6288335,9.749189,2017-04-26,18:19:51.175
2370,0,18:19:49.198,JDDoor11,-4.819528,-3.0238767,9.842564,2017-04-26,18:19:51.257
2371,0,18:19:49.198,JDDoor11,-3.928885,-0.92655605,7.551312,2017-04-26,18:19:51.332
2372,0,18:19:49.198,JDDoor11,-3.1052797,-3.763685,11.020511,2017-04-26,18:19:51.427
2373,0,18:19:49.198,JDDoor11,-5.2887917,-6.88333,7.1395097,2017-04-26,18:19:51.453
2374,0,18:19:49.198,JDDoor11,2.5761611,0.7445967,4.747702,2017-04-26,18:19:51.494
2375,0,18:19:49.198,JDDoor11,4.6279917,-4.9440265,4.086902,2017-04-26,18:19:51.535
2376,0,18:19:49.198,JDDoor11,3.8546648,-10.0748005,2.552219,2017-04-26,18:19:51.59
2377,0,18:19:49.198,JDDoor11,3.9097314,-7.419631,1.1779473,2017-04-26,18:19:51.643
2378,0,18:19:49.198,JDDoor11,5.377377,-12.11466,2.743755,2017-04-26,18:19:51.702
2379,0,18:19:49.198,JDDoor11,5.923255,-13.129802,1.9536686,2017-04-26,18:19:51.754
2380,0,18:19:49.198,JDDoor11,6.823475,-12.528857,2.3582888,2017-04-26,18:19:51.808
2381,0,18:19:49.198,JDDoor11,6.5385647,-13.268666,4.594473,2017-04-26,18:19:51.869
2382,0,18:19:49.198,JDDoor11,7.9846625,-12.619837,6.7851677,2017-04-26,18:19:51.924
2383,0,18:19:49.198,JDDoor11,7.9272017,-10.424355,4.6926355,2017-04-26,18:19:51.983
2384,0,18:19:49.198,JDDoor11,12.172121,-7.2233067,3.083732,2017-04-26,18:19:52.038
2385,0,18:19:49.198,JDDoor11,14.839262,-4.0078936,0.90500826,2017-04-26,18:19:52.096
2386,0,18:19:49.198,JDDoor11,9.957485,-2.0398598,-0.3854665,2017-04-26,18:19:52.153
2387,0,18:19:49.198,JDDoor11,9.502586,-2.7030537,1.2880806,2017-04-26,18:19:52.206
2388,0,18:19:49.198,JDDoor11,8.3868885,-2.885013,1.13964,2017-04-26,18:19:52.263
